method,dataset,sample_id,loss,perplexity,latency,depth,layer_reduction,configuration,attention_mode,ffn_mode,confidence,rollback,executed_depth,relative_flops,active_parameters,sequence_length,proposed_configuration,fallback_applied,stability_status,volatility,stability_score,answer_loss,correct,generated,question
msa,short_qa,0,9.63308334350586,15261.419836113504,0.07304729998577386,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,19.235322952270508,False,"
",What is the capital of France?
msa,short_qa,1,9.01023006439209,8186.404458474651,0.06477209999866318,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,16.617584228515625,False,"
",What is the capital of Japan?
msa,short_qa,2,9.482824325561523,13132.223862324685,0.05681400001049042,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,18.969253540039062,False,"
",What is the capital of Italy?
msa,short_qa,3,9.330179214477539,11273.151616477871,0.05875920000835322,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,17.71763038635254,False,"
",What is the capital of Egypt?
msa,short_qa,4,8.818075180053711,6755.249464455616,0.05349749999004416,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,15.872867584228516,False,"
",What is the capital of Canada?
msa,short_qa,5,9.898036003112793,19891.265666123916,0.04703169999993406,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,21.59786605834961,False,"
",What is the capital of Spain?
msa,short_qa,6,9.151806831359863,9431.466061507035,0.05292969998845365,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,16.930145263671875,False,"
",What is the capital of Russia?
msa,short_qa,7,9.260726928710938,10516.775508521776,0.055589099996723235,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,17.444366455078125,False,"
",What is the capital of Germany?
msa,short_qa,8,8.611249923706055,5493.110357474901,0.05560799999511801,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.0,1.0,15.471294403076172,False,"
",What is the capital of China?
msa,short_qa,9,9.19538402557373,9851.549442218598,0.04921519999334123,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,10.225082397460938,False,"
",What is the capital of Kenya?
msa,short_qa,10,8.047405242919922,3125.6740750318286,0.0491632000048412,8,0.33333333333333337,medium,reduced,partial,0.7095196152280409,False,8,0.3333333333333333,28369920,16,medium,False,STABLE,0.0,1.0,22.89021873474121,False,"
",What is the largest planet in the solar system?
msa,short_qa,11,8.416400909423828,4520.604077783482,0.044868199998745695,8,0.33333333333333337,medium,reduced,partial,0.7067797319011154,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,19.336423873901367,False,"
",What is the closest planet to the Sun?
msa,short_qa,12,9.515995979309082,13575.147079228555,0.04614400000718888,8,0.33333333333333337,medium,reduced,partial,0.7067797319011154,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,15.589007377624512,False,"
",Which planet is known as the Red Planet?
msa,short_qa,13,8.690204620361328,5944.398463235565,0.054934100000537,8,0.33333333333333337,medium,reduced,partial,0.7039857207770905,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,7.439406871795654,False,"
",What is the chemical symbol for oxygen?
msa,short_qa,14,9.457725524902344,12806.722724744204,0.05131199999595992,8,0.33333333333333337,medium,reduced,partial,0.7039857207770905,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,20.95838165283203,False,"
",What is the chemical symbol for gold?
msa,short_qa,15,9.218894004821777,10085.903196903537,0.053724399986094795,8,0.33333333333333337,medium,reduced,partial,0.7039857207770905,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,19.738718032836914,False,"
",What is the chemical symbol for iron?
msa,short_qa,16,10.307644844055176,29960.791146909272,0.03148430000874214,8,0.33333333333333337,medium,reduced,partial,0.8230328409537006,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,19.129112243652344,False,"
",What gas do plants absorb from the air?
msa,short_qa,17,9.529500007629395,13759.709613978888,0.029859400005079806,8,0.33333333333333337,medium,reduced,partial,0.7095196152280409,False,8,0.3333333333333333,28369920,16,medium,False,STABLE,0.0,1.0,7.6472015380859375,False,"
",What is the freezing point of water in Celsius?
msa,short_qa,18,9.370687484741211,11739.18282299773,0.02874110000266228,8,0.33333333333333337,medium,reduced,partial,0.7095196152280409,False,8,0.3333333333333333,28369920,16,medium,False,STABLE,0.0,1.0,6.79109525680542,False,"
",What is the boiling point of water in Celsius?
msa,short_qa,19,7.34929084777832,1555.0933388227706,0.027461199992103502,8,0.33333333333333337,medium,reduced,partial,0.5440867421577419,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,7.527423858642578,False,"
",How many days are in a week?
msa,short_qa,20,7.5192999839782715,1843.276519228531,0.03708189999451861,8,0.33333333333333337,medium,reduced,partial,0.5440867421577419,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,6.8941450119018555,False,"
",How many months are in a year?
msa,short_qa,21,7.470242977142334,1755.0330666918633,0.02962190000107512,8,0.33333333333333337,medium,reduced,partial,0.5440867421577419,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,6.347618103027344,False,"
",How many hours are in a day?
msa,short_qa,22,8.87818717956543,7173.774176603062,0.02605970000149682,8,0.33333333333333337,medium,reduced,partial,0.5341666205181964,False,8,0.3333333333333333,28369920,12,medium,False,STABLE,0.0,1.0,7.782375335693359,False,"
",How many continents are there?
msa,short_qa,23,9.30458927154541,10988.332109959614,0.02345680000144057,8,0.33333333333333337,medium,reduced,partial,0.5440867421577419,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,6.180544853210449,False,"
",How many legs does a spider have?
msa,short_qa,24,10.327898025512695,30573.779010450424,0.019090000001597218,8,0.33333333333333337,medium,reduced,partial,0.5440867421577419,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,9.305801391601562,False,"
",How many sides does a triangle have?
msa,short_qa,25,9.904463768005371,20019.533842453144,0.02538190000632312,8,0.33333333333333337,medium,reduced,partial,0.5440867421577419,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,9.561476707458496,False,"
",How many sides does a hexagon have?
msa,short_qa,26,8.094250679016113,3275.581465463172,0.0743227999919327,8,0.33333333333333337,medium,reduced,partial,0.5627790248888356,False,8,0.3333333333333333,28369920,18,medium,False,STABLE,0.0,1.0,6.6880574226379395,False,"
",How many players are on a soccer team on the field?
msa,short_qa,27,7.765825271606445,2358.6041746091223,0.019851599994581193,4,0.6666666666666667,shallow,reduced,partial,0.5698061885339285,False,4,0.16666666666666666,14184960,12,shallow,False,STABLE,0.2,0.8,6.098402976989746,False,"
",What is 2 plus 2?
msa,short_qa,28,7.38731575012207,1615.3642469314134,0.0183816999924602,4,0.6666666666666667,shallow,reduced,partial,0.5698061885339285,False,4,0.16666666666666666,14184960,12,shallow,False,STABLE,0.2,0.8,6.898921489715576,False,"
",What is 5 times 6?
msa,short_qa,29,7.626184463500977,2051.208608442176,0.02654019999317825,4,0.6666666666666667,shallow,reduced,partial,0.8266965061437526,False,4,0.16666666666666666,14184960,13,shallow,False,STABLE,0.2,0.8,5.827285289764404,False,"
",What is 100 divided by 4?
msa,short_qa,30,8.301226615905762,4028.8111680736192,0.03382399999827612,8,0.33333333333333337,medium,reduced,partial,0.5561725490132504,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.4,0.6,8.340785026550293,False,"
",What is the square root of 81?
msa,short_qa,31,8.926413536071777,7528.217222117733,0.030096999995294027,4,0.6666666666666667,shallow,reduced,partial,0.5813507912075115,False,4,0.16666666666666666,14184960,11,shallow,False,WARNING,0.6,0.4,7.884354114532471,False,"
",What is 7 squared?
msa,short_qa,32,9.874273300170898,19424.167169717304,0.035390400007599965,8,0.33333333333333337,medium,reduced,partial,0.7039857207770905,False,8,0.3333333333333333,28369920,14,medium,False,WARNING,0.6,0.4,14.790209770202637,False,"
",Who wrote the play Romeo and Juliet?
msa,short_qa,33,11.142638206481934,69053.59398338078,0.06519170000683516,8,0.33333333333333337,medium,reduced,partial,0.7011370464520456,False,8,0.3333333333333333,28369920,13,medium,False,WARNING,0.6,0.4,20.0919189453125,False,"
",Who developed the theory of relativity?
msa,short_qa,34,8.540864944458008,5119.770764425093,0.11574170000676531,8,0.33333333333333337,medium,reduced,partial,0.7419083093084068,False,8,0.3333333333333333,28369920,17,medium,False,WARNING,0.6,0.4,13.951154708862305,False,"
",Who was the first person to walk on the Moon?
msa,short_qa,35,10.556170463562012,38413.73909673241,0.0767554000049131,8,0.33333333333333337,medium,reduced,partial,0.6982331940972664,False,8,0.3333333333333333,28369920,13,medium,False,STABLE,0.4,0.6,22.96560287475586,False,"
",Who painted the Mona Lisa?
msa,short_qa,36,8.962310791015625,7803.368598227484,0.10585969999374356,8,0.33333333333333337,medium,reduced,partial,0.7039857207770905,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.2,0.8,17.328224182128906,False,"
",What is the largest ocean on Earth?
msa,short_qa,37,9.555662155151367,14124.443473770127,0.02877789999183733,8,0.33333333333333337,medium,reduced,partial,0.7039857207770905,False,8,0.3333333333333333,28369920,14,medium,False,STABLE,0.0,1.0,18.476299285888672,False,"
",What is the longest river in Africa?
msa,short_qa,38,9.37459659576416,11785.162403061437,0.027428200002759695,8,0.33333333333333337,medium,reduced,partial,0.7067797319011154,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,22.260339736938477,False,"
",What is the tallest mountain in the world?
msa,short_qa,39,7.750320911407471,2322.3175532375226,0.02441250000265427,8,0.33333333333333337,medium,reduced,partial,0.7067797319011154,False,8,0.3333333333333333,28369920,15,medium,False,STABLE,0.0,1.0,15.291351318359375,False,"
",What is the largest desert in the world?
